Title,Score,Directors,Actors,url
千山暮雪,6.6,杨玄,刘恺威 / 颖儿 / 温峥嵘 / 李智楠 / 刘雪华,https://movie.douban.com/subject/5401730/
漂洋过海来看你,6.6,陈铭章,朱亚文 / 王丽坤 / 叶青 / 黄柏钧 / 王彦霖,https://movie.douban.com/subject/26682195/
万万没想到之小兵过年,6.6,易小星,白客 / 马可 / 戚薇,https://movie.douban.com/subject/25796146/
杜拉拉升职记,6.6,陈铭章,王珞丹 / 李光洁 / 李彩桦 / 陈慧珊 / 叶童,https://movie.douban.com/subject/4016485/
辣妈正传,6.6,沈严 / 刘海波,孙俪 / 张译 / 明道 / 邬君梅 / 张晨光,https://movie.douban.com/subject/24464262/
极品女士 第一季,6.6,方放 / 徐雷,于莎莎 / 陈柏霖 / 邓超 / 佟大为 / 王学兵,https://movie.douban.com/subject/24089202/
艳骨,6.6,蒋家骏 / 谭友业,佟梦实 / 王鹤润 / 刘潮 / 姜瑞佳 / 蒙恩,https://movie.douban.com/subject/26984555/
极品女士 第四季,6.6,刘嘉殷,于莎莎 / 陈翔 / 魏晨 / 汪东城 / 欧豪,https://movie.douban.com/subject/26637046/
产科医生,6.6,李小平,佟丽娅 / 王耀庆 / 朱锐 / 张小磊 / 施京明,https://movie.douban.com/subject/25727931/
乡村爱情变奏曲,6.6,刘流,赵本山 / 刘小光 / 唐鉴军 / 贺树峰 / 毕畅,https://movie.douban.com/subject/10793497/
林子大了,6.6,刘嘉殷,郭麒麟 / 郭德纲 / 李梦颖,https://movie.douban.com/subject/26974042/
下一站婚姻,6.6,刘雪松,于和伟 / 刘涛 / 邵汶 / 赵亮 / 徐松子,https://movie.douban.com/subject/25762260/
别那么骄傲,6.6,沈沁源,宋芸桦 / 佟梦实 / 刘倩妤 / 侯彦西 / 蒋林伶,https://movie.douban.com/subject/26738092/
仙女湖,6.6,郑少锋,贡米 / 陈龙 / 恬妞 / 莫少聪 / 廖京生,https://movie.douban.com/subject/6080799/
敢爱,6.6,王迎,任重 / 张萌 / 曾泳醍 / 贾景晖 / 张嘉译,https://movie.douban.com/subject/25727528/
器灵 第二季,6.6,郭会中,彭昱畅 / 孙雪宁 / 李诺 / 刘骐 / 蒋梓乐,https://movie.douban.com/subject/26900424/
结婚前规则,6.6,杨影,马苏 / 沙溢 / 李乃文 / 刘羽琦 / 许娣,https://movie.douban.com/subject/23066325/
淘气爷孙,6.6,侯明杰,杜源 / 朱茵 / 刘欢 / 徐梵溪 / 岳跃利,https://movie.douban.com/subject/26638429/
我的灵界男友,6.6,张修诚,陈匡怡 / 刘以豪 / 张睿家,https://movie.douban.com/subject/26266009/
美丽的契约,6.6,余淳,宋丹丹 / 范明 / 梁静 / 隋凯 / 巴图,https://movie.douban.com/subject/20256595/
唐朝好男人,6.6,孙恺凯,张钧涵 / 战菁一,https://movie.douban.com/subject/23788378/
愿有人陪你颠沛流离,6.6,郭春晖,海铃 / 孔垂楠,https://movie.douban.com/subject/26712244/
青盲,6.6,杨文军,吴秀波 / 沙溢 / 于和伟 / 王丽坤 / 江明洋,https://movie.douban.com/subject/5031728/
五号特工组2,6.6,赵青 / 王丁,于震 / 王丽坤 / 刘琳 / 淳于珊珊 / 施京明,https://movie.douban.com/subject/10757209/
亲爱的,6.6,裴军,闫妮 / 何冰 / 许还幻 / 曹炳琨 / 刘冠麟,https://movie.douban.com/subject/10554942/
铁在烧,6.6,刘新,刘涛 / 王雷 / 叶祖新 / 齐奎 / 王汀,https://movie.douban.com/subject/26163263/
曹操,6.6,胡玫,赵立新 / 古巨基 / 韩雪 / 尹君正 / 孙洪涛,https://movie.douban.com/subject/6939560/
单身女王,6.6,蔡晶盛,黄维德 / 戴娇倩 / 蒙嘉慧,https://movie.douban.com/subject/5244064/
利剑,6.6,陈应岐,刘小锋 / 韩雪 / 申军谊,https://movie.douban.com/subject/4316776/
大漠苍狼,6.6,孙文学,黄志忠 / 刘孜 / 公磊 / 李芯逸 / 刘威,https://movie.douban.com/subject/11627056/
徐悲鸿,6.6,王好为 / 李晨声,吴刚 / 刘晓庆 / 薛白 / 杨立新 / 葛存壮,https://movie.douban.com/subject/10563750/
孔子,6.6,韩刚,赵文瑄 / 罗嘉良 / 石田壹成 / 李贞贤,https://movie.douban.com/subject/5993130/
大掌柜,6.6,雷献禾,张国强 / 刘威葳,https://movie.douban.com/subject/4742376/
歧路兄弟,6.6,徐纪周,李健 / 郑萍 / 芦芳生 / 王雷 / 刘彦卿,https://movie.douban.com/subject/10531211/
当家大掌柜,6.6,周力,赵峥 / 童蕾 / 马少骅 / 张丹峰,https://movie.douban.com/subject/6527267/
别逼我结婚,6.6,李木戈,朱雨辰 / 车晓 / 高露 / 凌潇肃 / 佟悦,https://movie.douban.com/subject/20391199/
艾米加油,6.6,刘俊杰,孙耀琦 / 李佳航 / 朱泳腾 / 白卉子 / 臧洪娜,https://movie.douban.com/subject/10538050/
国产大英雄 第一季,6.6,林珍钊,林珍钊,https://movie.douban.com/subject/26413494/
厂花,6.6,曾晓欣,马苏 / 姜武 / 涂松岩 / 刘敏 / 潘泰名,https://movie.douban.com/subject/6026053/
槑头槑脑2,6.6,付滃,宋晓峰 / 霍云龙 / 程野 / 唐娜 / 田娃,https://movie.douban.com/subject/27098421/
温暖的日子,6.6,汪涛,沈傲君 / 许亚军 / 车永莉 / 常索妮 / 侯勇,https://movie.douban.com/subject/24846479/
跑马场,6.6,徐小明,黄宗泽 / 胡杏儿 / 胡可 / 曹俊 / 张娜拉,https://movie.douban.com/subject/5326547/
杨光的爱情故事,6.6,杨议,杨议 / 韩兆 / 买红妹 / 李立君,https://movie.douban.com/subject/5942146/
兄弟兄弟,6.6,范元,陈建斌 / 叶静 / 姚卓君 / 斯琴高娃 / 黄曼,https://movie.douban.com/subject/24702630/
娘心计,6.6,曾念平，王玮廷,何琳 / 归亚蕾 / 谢君豪 / 高洋 / 杨雨婷,https://movie.douban.com/subject/6968142/
再回首,6.6,斗琪,齐欢 / 金玉婷 / 黄觉 / 毕彦君 / 沈丹萍,https://movie.douban.com/subject/6872281/
吃亏是福,6.6,何群,姚芊羽 / 赵毅 / 柏寒 / 林永健 / 冯雷,https://movie.douban.com/subject/6790968/
哎呀妈妈,6.6,刘新,张凯丽 / 张佳宁 / 曹炳琨 / 杨雪 / 郑佩佩,https://movie.douban.com/subject/11639111/
替身,6.6,白羽 / 陈迅,冯婧 / 刘倬廷 / 白羽 / 李鹤 / 李艺科,https://movie.douban.com/subject/26640889/
远山的红叶,6.6,雷献禾,颜丙燕 / 耿乐,https://movie.douban.com/subject/4889492/
金牌红娘,6.6,林育塘,徐璐 / 李帅,https://movie.douban.com/subject/25972479/
囧西游,6.6,青山居士,李易霖 / 代文雯,https://movie.douban.com/subject/26331095/
陈云,6.6,金韬,谢钢 / 丛珊 / 王霙 / 李龙君 / 李雪锋,https://movie.douban.com/subject/11632415/
校花攻略,6.6,胡涵清,杨凯琳 / 徐开骋 / 章涛 / 韦依,https://movie.douban.com/subject/26368408/
失踪的上清寺,6.6,金国钊,傅晶 / 曹炳琨 / 洪剑涛 / 冯恩鹤 / 赵帅,https://movie.douban.com/subject/5392083/
非常爱情狂,6.6,伊娃,郭帅 / 王一 / 舒砚,https://movie.douban.com/subject/4751573/
洪流,6.6,陈家林,马跃 / 张志坚 / 杨烁 / 吴其江 / 毛林林,https://movie.douban.com/subject/6778665/
生死大营救,6.6,杨新宇,陈刚 / 朱宏嘉 / 刘丹 / 苏青 / 余皑磊,https://movie.douban.com/subject/6724687/
沙海,6.5,毛鲲宇 / 李泽露 / 邹曦,吴磊 / 秦昊 / 张萌 / 杨蓉 / 季晨,https://movie.douban.com/subject/26785790/
芸汐传,6.5,林健龙 / 刘镇明,鞠婧祎 / 张哲瀚 / 米热 / 林思意 / 王佑硕,https://movie.douban.com/subject/26897025/
风中奇缘,6.5,李国立,刘诗诗 / 彭于晏 / 胡歌 / 陈法拉 / 秦昊,https://movie.douban.com/subject/7564975/
惹上冷殿下,6.5,钟青,郭俊辰 / 孙艺宁 / 赵弈钦 / 马力 / 程慕轩,https://movie.douban.com/subject/27197312/
远大前程,6.5,谢泽,陈思诚 / 袁弘 / 佟丽娅 / 郭采洁 / 赵立新,https://movie.douban.com/subject/26838067/
寒武纪,6.5,江丰宏,周雨彤 / 侯明昊 / 贺军翔 / 秦汉 / 符龙飞,https://movie.douban.com/subject/26939218/
三国机密之潜龙在渊,6.5,游达志 / 郑伟文,马天宇 / 韩东君 / 万茜 / 董洁 / 王阳明,https://movie.douban.com/subject/26801742/
心理罪2,6.5,程浩,陈若轩 / 王泷正 / 袁晶 / 彭渤 / 张翔,https://movie.douban.com/subject/26605913/
热血长安,6.5,王骏晔,徐海乔 / 鞠婧祎 / 程小蒙 / 刘冠麟 / 张辛苑,https://movie.douban.com/subject/26776531/
青春警事,6.5,阮惟新,焦俊艳 / 魏大勋 / 杨廷东 / 王子璇 / 魏天浩,https://movie.douban.com/subject/10439239/
萌妻食神,6.5,赵锦焘,徐志贤 / 种丹妮 / 赵健 / 刘敏 / 柴格,https://movie.douban.com/subject/27015980/
打狗棍,6.5,郭靖宇 / 巨兴茂,巍子 / 黑子 / 岳丽娜 / 高明 / 王奎荣,https://movie.douban.com/subject/11507124/
因为爱情有幸福,6.5,刘俊杰,唐艺昕 / 陈伟霆 / 菅纫姿 / 李泰 / 徐申东,https://movie.douban.com/subject/26163266/
护花高手在都市,6.5,孙玮,温哲轩 / 赵凌彬 / 杨卿 / 葛杨曦 / 格伊,https://movie.douban.com/subject/30279913/
幸福最晴天,6.5,徐辅军,贺军翔 / 张钧甯 / 李易峰 / 周子涵 / 李金铭,https://movie.douban.com/subject/4848096/
剃刀边缘,6.5,文章,文章 / 马伊琍 / 林源 / 丁勇岱 / 芦芳生,https://movie.douban.com/subject/26746951/
极品女士 第二季,6.5,任凭,于莎莎 / 张嘉倪 / 李菁 / 何云伟 / 午马,https://movie.douban.com/subject/25779460/
温柔的谎言,6.5,郭方宏,周泓 / 孙雅 / 张善淇 / 侯天来 / 秦子涵,https://movie.douban.com/subject/6396673/
花开半夏,6.5,曾念平,林雨申 / 李沁 / 张嘉倪 / 杨洋 / 苗侨伟,https://movie.douban.com/subject/6971281/
平凡岁月,6.5,余淳,沙溢 / 徐梵溪 / 斯琴高娃 / 汪洋 / 辛雨锡,https://movie.douban.com/subject/26795042/
青春期撞上更年期,6.5,庞好,杜淳 / 马伊琍 / 董璇 / 曹炳琨 / 刘莉莉,https://movie.douban.com/subject/5313340/
今夜天使降临,6.5,杨阳,李小冉 / 马苏 / 刘涛 / 鲍起静,https://movie.douban.com/subject/19998197/
神医大道公,6.5,刘仕裕 / 郑基成,郑少秋 / 郭冬临,https://movie.douban.com/subject/4833577/
战旗,6.5,毛卫宁,王雷 / 王媛可 / 蒋毅 / 张曦文 / 山崎敬一,https://movie.douban.com/subject/6796112/
灭罪师,6.5,五百 / 杨苗,杨奇鸣 / 蔡文静 / 安圣浩 / 金澔辰 / 黄以娜,https://movie.douban.com/subject/26684708/
真心想让你幸福,6.5,王滨,范明 / 朱锐 / 闫学晶 / 马德钟 / 曾黎,https://movie.douban.com/subject/26591082/
大当家,6.5,卢伦常,姚芊羽 / 翟天临 / 张晨光 / 郝平 / 谢祖武,https://movie.douban.com/subject/24840627/
二号交通站,6.5,英壮,英壮 / 刘桦 / 尹相杰 / 那威 / 颜冠英,https://movie.douban.com/subject/6080771/
爱的妇产科2,6.5,杨阳,朱丹 / 杨祐宁 / 孙坚 / 魏千翔 / 王笛,https://movie.douban.com/subject/26372276/
王大花的革命生涯,6.5,简川訸,闫妮 / 张博 / 高峰 / 辛芷蕾 / 刘立伟,https://movie.douban.com/subject/25859594/
后海不是海,6.5,韩晓军,张嘉译 / 倪大红 / 王海燕 / 左小青 / 张晞临,https://movie.douban.com/subject/25892137/
爸爸我怀了你的孩子,6.5,沈严,郭晓东 / 马思纯 / 郝蕾 / 是安 / 冯鹏,https://movie.douban.com/subject/3538048/
闯关东前传,6.5,王滨,于小伟 / 赵毅 / 闫学晶 / 萨日娜 / 徐梵溪,https://movie.douban.com/subject/2993079/
定制幸福,6.5,谢律,乔任梁 / 童瑶 / 刘天佐 / 孙骁骁 / 米露,https://movie.douban.com/subject/26425495/
怒火英雄,6.5,毛卫宁,王雷 / 邓家佳 / 霍政谚 / 乔乔 / 柯伯龙,https://movie.douban.com/subject/26348172/
当人心遇上仁心,6.5,郭廷波,郑国霖 / 杨恭如 / 娜仁花 / 岳红,https://movie.douban.com/subject/20426983/
爱的创可贴,6.5,刘俊杰,陈彦妃 / 张睿家 / 杨蓉 / 魏千翔 / 曾之乔,https://movie.douban.com/subject/11636311/
只要你过的比我好,6.5,马鲁剑,温峥嵘 / 张国强 / 陈创,https://movie.douban.com/subject/10487257/
新施公案,6.5,余丁 / 杨小波,范明 / 甘婷婷 / 姚笛 / 赵锦焘 / 郭珍霓,https://movie.douban.com/subject/6729229/
月嫂,6.5,江海洋 / 江传荣,倪萍 / 叶童 / 奚美娟 / 张秋歌 / 吴建飞,https://movie.douban.com/subject/5339136/
山里红,6.5,雷献禾,颜丹晨 / 潘粤明 / 宋雨霏 / 于震 / 马仑,https://movie.douban.com/subject/6863980/
幸福在哪里,6.5,张多福,王雷 / 曾泳醍 / 林家川 / 沈佳妮 / 刘莉莉,https://movie.douban.com/subject/21245558/
儿女情更长,6.5,沈星浩,奚美娟 / 王诗槐 / 田中千绘 / 姜妍 / 张芝华,https://movie.douban.com/subject/10563751/
新猛龙过江,6.5,凌飞,陈国坤 / 杨蓉 / 苗侨伟 / 牟凤彬 / 杜维瀚,https://movie.douban.com/subject/26330862/
雳剑,6.5,张健,乔鹏樾 / 张若昀 / 朱杰 / 吴婷 / 李卓霖,https://movie.douban.com/subject/20503542/
真情错爱,6.5,汪沛勲,秦岚 / 冯雷 / 张少华 / 赵亮,https://movie.douban.com/subject/4294106/
天堂秀,6.5,黄建中,陆毅 / 韩智慧,https://movie.douban.com/subject/11639110/
长白山下我的家,6.5,王志强,白威 / 张琳 / 孙茜 / 陈逸恒 / 丛珊,https://movie.douban.com/subject/11636488/
女子军魂,6.5,管虎,闫妮 / 耿乐 / 胡晓光 / 倪虹洁 / 徐冬梅,https://movie.douban.com/subject/6013821/
血色沉香,6.5,杨小雄,李亚鹏 / 狄龙 / 吴冕 / 许还山 / 毕彦君,https://movie.douban.com/subject/4707208/
风雨唐人街,6.5,周力,黄觉 / 寇世勋 / 李立,https://movie.douban.com/subject/10806288/
三生三世十里桃花,6.4,林玉芬 / 余翠华,杨幂 / 赵又廷 / 张智尧 / 迪丽热巴 / 高伟光,https://movie.douban.com/subject/25975243/
古剑奇谭,6.4,梁胜权 / 黄俊文,杨幂 / 李易峰 / 马天宇 / 乔振宇 / 郑爽,https://movie.douban.com/subject/24697826/
许你浮生若梦,6.4,高寒,朱一龙 / 安悦溪 / 程砚秋 / 朱鉴然 / 方逸伦,https://movie.douban.com/subject/27083552/
追鱼传奇,6.4,黄锦钿,赵丽颖 / 关智斌 / 戴娇倩 / 丁子峻 / 曹馨月,https://movie.douban.com/subject/11510492/
班淑传奇,6.4,朱锐斌 / 徐惠康,景甜 / 张哲瀚 / 李心艾 / 李佳航 / 李晟,https://movie.douban.com/subject/25808103/
超少年密码,6.4,郑芬芬,王俊凯 / 王源 / 易烊千玺 / 丁程鑫 / 王祖蓝,https://movie.douban.com/subject/26702289/
千金归来,6.4,罗灿然,李易峰 / 李沁 / 赵文瑄 / 郑佩佩 / 李威,https://movie.douban.com/subject/21871773/
不负如来不负卿,6.4,李云亮 / 顾其铭,蓉卓 / 牛子藩 / 杨廷东 / 边程 / 阿丽亚,https://movie.douban.com/subject/26617054/
家有儿女初长成,6.4,林丛 / 赵牛,张一山 / 张晔子 / 高亚麟 / 王琳 / 周小斌,https://movie.douban.com/subject/26689427/
新恋爱时代,6.4,张晓光,任重 / 姚笛 / 高露 / 郑凯 / 曾泳醍,https://movie.douban.com/subject/10581339/
精忠岳飞,6.4,鞠觉亮 / 邹集城,黄晓明 / 林心如 / 罗嘉良 / 邵兵 / 吴秀波,https://movie.douban.com/subject/6539421/
锋刃,6.4,刘逢声,黄渤 / 袁泉 / 倪大红 / 尹铸胜 / 潘之琳,https://movie.douban.com/subject/25834474/
大丫鬟,6.4,何澍培,马雅舒 / 陈思诚 / 吴卓羲 / 何晟铭 / 李彩桦,https://movie.douban.com/subject/4097344/
我不是妖怪,6.4,李泽露,张雨剑 / 刘冬沁 / 王嵛 / 书亚信 / 吴优,https://movie.douban.com/subject/26720129/
爱情公寓番外篇：辣味英雄传 第一季,6.4,韦正,陈赫 / 娄艺潇 / 孙艺洲,https://movie.douban.com/subject/26732481/
酷爸俏妈,6.4,丁黑,李光洁 / 佟丽娅 / 高露 / 朱锐 / 赵子琪,https://movie.douban.com/subject/25811379/
你是我的眼,6.4,田镇,沈腾 / 贾玲 / 孙大川 / 王晓 / 王翀,https://movie.douban.com/subject/25869883/
卧虎,6.4,惠楷栋,林熙越 / 朱杰 / 李强 / 傅淼 / 刘佳,https://movie.douban.com/subject/26874501/
想明白了再结婚,6.4,尹涛,佟大为 / 王丽坤 / 邓家佳 / 骆达华 / 梁丽,https://movie.douban.com/subject/25795309/
幸福，近在咫尺,6.4,陈意涵,陈意涵 / 王子奇 / 高圣远 / 张柏嘉 / 裴立言,https://movie.douban.com/subject/27205193/
女不强大天不容,6.4,余淳,海清 / 杜淳 / 陈小艺 / 张译 / 秦海璐,https://movie.douban.com/subject/26269515/
中国地,6.4,阎建钢,李幼斌 / 萨日娜 / 刘交心 / 李大强 / 石天琦,https://movie.douban.com/subject/5031720/
解忧买手店,6.5,范阳仲,李易峰,https://movie.douban.com/subject/26897011/
谎言背后,6.4,张族权,侯天来 / 安泽豪 / 杨紫嫣 / 韩烨 / 张戈,https://movie.douban.com/subject/11627051/
天使的城,6.4,杨阳,马苏 / 李晨 / 袁姗姗 / 袁弘 / 应采儿,https://movie.douban.com/subject/25762263/
仙剑客栈 第一季,6.5,探花,吴磊 / 徐悦 / 苑琼丹,https://movie.douban.com/subject/26324239/
黛玉传,6.4,李平,马天宇 / 闵春晓 / 邓莎 / 陶昕然 / 李佳璘,https://movie.douban.com/subject/3722558/
新一剪梅,6.4,卢伦常,霍建华 / 吕一 / 陈思诚 / 李立群 / 樊少皇,https://movie.douban.com/subject/3804860/
天下粮田,6.4,阚卫平,吴京安 / 徐僧 / 孙宁 / 宗峰岩 / 王绘春,https://movie.douban.com/subject/27075285/
谍战深海,6.4,王雁,王志文 / 刘佳 / 姚刚 / 巫刚 / 李进荣,https://movie.douban.com/subject/10449586/
天火传说,6.4,董棣华 / 谭穗铭,任巡,https://movie.douban.com/subject/6396699/
唐砖,6.4,祝东宁,张佳宁 / 王天辰 / 张智尧 / 袁咏仪 / 王文杰,https://movie.douban.com/subject/27186648/
太太万岁,6.4,沈严 / 刘海波,闫妮 / 许亚军 / 张晨光 / 刘莉莉 / 赵子琪,https://movie.douban.com/subject/26377689/
菩提树下,6.4,赖水清,钟汉良 / 刘恺威 / 吕一 / 杨蕊 / 赵会南,https://movie.douban.com/subject/5383060/
大唐女巡按,6.4,尤小刚 / 陶玲玲,钟欣潼 / 陈浩民 / 王姬 / 汤怡 / 万妮恩,https://movie.douban.com/subject/5308352/
暗徒,6.4,蔺水净,万沛鑫 / 万潼 / 周家宇 / 郑沛琳 / 张铎瀚,https://movie.douban.com/subject/26934342/
第九个寡妇,6.4,黄建勋,叶璇 / 刘佩琦 / 李东学 / 肖轶 / 方慧,https://movie.douban.com/subject/6801452/
二叔,6.4,习辛,于晓光 / 史可 / 宋运成 / 李芯逸,https://movie.douban.com/subject/20503541/
桃花运,6.4,刘新,林永健 / 于明加 / 张凯丽 / 丹尼斯·吴 / 代乐乐,https://movie.douban.com/subject/25899392/
爸爸快长大,6.4,刘恺,李晨 / 童瑶 / 秦丽 / 荆浩 / 冯瓅,https://movie.douban.com/subject/25785901/
卧底,6.1,姜凯阳,张陆 / 赵达 / 骆达华 / 曲高位 / 徐露,https://movie.douban.com/subject/26883372/
家有喜妇,6.4,孙金辉,袁姗姗 / 贾乃亮 / 陈小艺 / 高曙光 / 冉倩,https://movie.douban.com/subject/24296919/
决战南京,6.4,沈悦 / 沈严,陈宝国 / 韩雪 / 郭广平 / 高明 / 潘虹,https://movie.douban.com/subject/4043840/
大侦探,6.4,张家和,梁冠华 / 须乾 / 李泽锋 / 吴冕 / 马睿,https://movie.douban.com/subject/4888016/
熊出没之夏日连连看,6.4,丁亮,张伟 / 张秉君 / 谭笑,https://movie.douban.com/subject/26730640/
中国骑兵,6.4,宁海强,王雷 / 李健 / 马苏 / 冯国庆 / 宋笠娜,https://movie.douban.com/subject/14238760/
相逢何必曾相识,6.4,谭友业,杨幂 / 聂远 / 李丽珍,https://movie.douban.com/subject/6077979/
壮丁也是兵,6.4,刘涛,徐梵溪 / 奇道 / 陈创 / 姜寒 / 斌子,https://movie.douban.com/subject/25762275/
盾神,6.4,雷献禾,冯远征 / 陶昕然 / 秦海璐 / 姚安濂 / 钱波,https://movie.douban.com/subject/25970958/
春暖花开,6.4,戚健,李小冉 / 潘虹 / 李明启 / 倪虹洁 / 赵龙豪,https://movie.douban.com/subject/6129650/
再婚进行时,6.4,李威,高露 / 曹炳琨 / 姚芊羽 / 张铎 / 赵玲琪,https://movie.douban.com/subject/6957758/
山海经之山河图,6.4,杜家晔,马丽兹 / 杨羽,https://movie.douban.com/subject/26689431/
巾帼大将军,6.4,田有良,江若琳 / 陈思诚 / 袁弘 / 潘虹 / 刘梓妍,https://movie.douban.com/subject/6888716/
中国散伙人,6.4,谢亮 / 李维瑄,袁布 / 周子龙 / 王城祖 / 李小爱 / 张可,https://movie.douban.com/subject/26870788/
青春四十,6.4,刘新,徐帆 / 陈小艺 / 剧雪 / 胡军 / 张博,https://movie.douban.com/subject/6079055/
江城警事,6.4,刘光,林雨申 / 杨烁 / 张佳宁 / 戴娇倩 / 魏积安,https://movie.douban.com/subject/26263431/
